,Display caption,Financial Row,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00
39,Cost of Revenue,5000 - Power Expense,14661474.8735731,14808089.6223088,14067685.1411934,14208361.9926053,15060863.7121616,16265732.8091346,16103075.4810432,15781013.9714223,14676342.9934228,13502235.553949,12287034.3540935,11549812.2928479,12473797.2762758,11974845.3852247,12693336.1083382,13708802.9970053,14257155.1168855,14970012.8727298,14520912.4865479,14666121.6114134,14226137.963071,14368399.3427017,15230503.3032638,16448943.5675249,14968538.6464476,16016336.351699,17137479.8963179,16623355.4994284,16124654.8344455,15318422.0927232,14858869.4299415,13818748.5698456,14509685.9983379,15670460.8782049,15513756.2694229,15048343.5813402,15951244.1962206,15791731.7542584,15475897.1191732,16868727.8598988,16868727.8598988,16025291.4669039,15063773.9788897,14310585.2799452,14453691.1327446,14887301.866727,16227159.0347324,15415801.0829958
40,Cost of Revenue,5000.01 - Power amortization,287.63,290.5063,275.980985,278.74079485,295.465242541,319.10246194428,315.911437324837,309.593208578341,287.921683977857,264.887949259628,241.048033826262,226.585151796686,244.711963940421,234.923485382804,249.018894505772,268.940406066234,279.698022308883,293.682923424328,284.872435721598,287.721160078814,279.089525276449,281.880420529214,298.793245760967,322.696705421844,293.654001933878,314.209782069249,336.204466814097,326.118332809674,316.334782825384,300.518043684115,291.502502373591,271.09732720744,284.652193567812,307.424369053237,304.350125362704,295.219621601823,312.932798897933,309.803470908953,303.607401490774,330.932067624944,330.932067624944,314.385464243697,295.522336389075,280.746219569621,283.553681765317,292.060292218277,318.345718517922,302.428432592026
41,Cost of Revenue,5005 - Power: Passthrough,-10363375.9280778,-10467009.6873586,-9943659.20299068,-10043095.7950206,-10645681.5427218,-11497336.0661396,-11382362.7054782,-11154715.4513686,-10373885.3697728,-9543974.54019098,-8685016.83157379,-8163915.82167936,-8817029.08741371,-8464347.92391716,-8972208.79935219,-9689985.50330037,-10077584.9234324,-10581464.169604,-10264020.2445159,-10366660.446961,-10055660.6335522,-10156217.2398877,-10765590.274281,-11626837.4962235,-10580422.1215634,-11321051.6700728,-12113525.2869779,-11750119.5283686,-11397615.9425175,-10827735.1453916,-10502903.0910299,-9767699.87465778,-10256084.8683907,-11076571.6578619,-10965805.9412833,-10636831.7630448,-11275041.6688275,-11162291.2521392,-10939045.4270964,-11923559.5155351,-11923559.5155351,-11327381.5397584,-10647738.6473729,-10115351.7150042,-10216505.2321543,-10523000.3891189,-11470070.4241396,-10896566.9029326
42,Cost of Revenue,5010 - Power: Non-Passthrough,4001.88,4041.8988,3839.80386,3878.2018986,4110.894012516,4439.76553351728,4395.36787818211,4307.46052061846,4005.93828417517,3685.46322144116,3353.77153151145,3152.54523962077,3404.74885879043,3268.55890443881,3464.67243870514,3741.84623380155,3891.52008315361,4086.09608731129,3963.51320469195,4003.14833673887,3883.05388663671,3921.88442550307,4157.19749103326,4489.77329031592,4085.69369418749,4371.69225278061,4677.71071047525,4537.379389161,4401.25800748617,4181.19510711186,4055.7592538985,3771.85610612561,3960.44891143189,4277.28482434644,4234.51197610298,4107.47661681989,4353.92521382908,4310.38596169079,4224.17824245697,4604.3542842781,4604.3542842781,4374.1365700642,4111.68837586034,3906.10395706733,3945.164996638,4063.51994653714,4429.23674172548,4207.77490463921
43,Cost of Revenue,5000.02 - Power Expense (Interco),-213248.770944761,-215381.258654209,-204612.195721498,-206658.317678713,-219057.816739436,-236582.442078591,-234216.617657805,-229532.285304649,-213465.025333324,-196387.823306658,-178712.919209059,-167990.144056515,-181429.355581036,-174172.181357795,-184622.512239262,-199392.313218403,-207368.00574714,-217736.406034497,-211204.313853462,-213316.356991996,-206916.866282236,-208986.034945059,-221525.197041762,-239247.212805103,-217714.963652644,-232955.011108329,-249261.861885912,-241784.006029335,-234530.485848455,-222803.961556032,-216119.842709351,-200991.453719696,-211041.026405681,-227924.308518136,-225645.065432954,-218875.713469966,-232008.256278164,-229688.173715382,-225094.410241074,-245352.907162771,-245352.907162771,-233085.261804633,-219100.146096355,-208145.138791537,-210226.590179452,-216533.387884836,-236021.392794471,-224220.323154747
44,Cost of Revenue,5100 - Base Rent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Cost of Revenue,5100 - Base Rent,1005480.99738137,1015535.80735518,964759.016987423,974406.607157297,1032871.00358674,1115500.68387367,1104345.67703494,1082258.76349424,1006500.65004964,925980.59804567,842642.34422156,792083.803568266,855450.507853728,821232.487539579,870506.436791953,940146.95173531,977752.829804722,1026640.47129496,995841.257156109,1005799.66972767,975625.67963584,985381.936432199,1044504.85261813,1128065.24082758,1026539.3691531,1098397.12499382,1175284.92374338,1140026.37603108,1105825.58475015,1050534.30551264,1019018.27634726,947686.997002954,995071.346853102,1074677.05460135,1063930.28405534,1032012.37553368,1093933.1180657,1082993.78688504,1061333.91114734,1156853.9631506,1156853.9631506,1099011.26499307,1033070.58909349,981417.059638811,991231.230235199,1020968.16714225,1112855.30218506,1057212.53707581
46,Cost of Revenue,5100.1 - Base Rent (Interco),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Cost of Revenue,5110 - Straight Line Rent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Cost of Revenue,5110 - Straight Line Rent,294041.208341229,296981.620424641,282132.539403409,284953.864797443,302051.09668529,326215.184420113,322953.032575912,316493.971924393,294339.393889686,270792.242378511,246420.940564445,231635.684130578,250166.538861025,240159.877306584,254569.469944979,274935.027540577,285932.4286422,300229.05007431,291222.178572081,294134.400357802,285310.368347068,288163.472030538,305453.280352371,329889.54278056,300199.48393031,321213.447805431,343698.389151812,333387.437477257,323385.81435294,307216.523635293,298000.027926234,277140.025971397,290997.027269967,314276.789451565,311134.021557049,301800.000910338,319908.000964958,316708.920955308,310374.742536202,338308.46936446,338308.46936446,321393.045896237,302109.463142463,287003.98998534,289874.029885193,298570.250781749,325441.573352107,309169.494684501
49,Cost of Revenue,5115.01 - ROU: Legal Leasing,1800.23903749282,1818.24142786775,1727.32935647436,1744.60265003911,1849.27880904146,1997.22111376477,1977.24890262712,1937.70392457458,1802.06464985436,1657.89947786601,1508.68852485807,1418.16721336659,1531.62059043591,1470.35576681848,1558.57711282759,1683.26328185379,1750.59381312794,1838.12350378434,1782.97979867081,1800.80959665752,1746.78530875779,1764.25316184537,1870.10835155609,2019.71701968058,1837.94248790933,1966.59846206298,2104.26035440739,2041.13254377517,1979.89856746191,1880.90363908882,1824.47652991615,1696.76317282202,1781.60133146312,1924.12943798017,1904.88814360037,1847.74149929236,1958.6059892499,1939.0199293574,1900.23953077026,2071.26108853958,2071.26108853958,1967.6980341126,1849.63615206584,1757.15434446255,1774.72588790718,1827.96766454439,1992.48475435339,1892.86051663572
50,Cost of Revenue,5120 - CAM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Cost of Revenue,5120 - CAM,207646.851500162,209723.320015164,199237.154014406,201229.52555455,213303.297087823,230367.560854849,228063.8852463,223502.607541374,207857.425013478,191228.8310124,174018.236221284,163577.142048007,176663.313411847,169596.780875373,179772.587727896,194154.394746128,201920.570535973,212016.599062771,205656.101090888,207712.662101797,201481.282238743,203496.095061131,215705.860764798,232962.329625982,211995.719959644,226835.420356819,242713.899781796,235432.482788342,228369.508304692,216951.032889457,210442.501902774,195711.52676958,205497.103108059,221936.871356703,219717.502643136,213125.977563842,225913.536217673,223654.400855496,219181.312838386,238907.630993841,238907.630993841,226962.249444149,213344.5144775,202677.288753625,204704.061641161,210845.183490396,229821.250004531,218330.187504305
52,Cost of Revenue,5120.1 - CAM (Interco),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Cost of Revenue,5125 - Rent Expense: (Contra),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Cost of Revenue,5125 - Rent Expense: (Contra),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Cost of Revenue,5125.01 - Base Rent (Contra),-404795.153553866,-408843.105089405,-388400.949834934,-392284.959333284,-415822.056893281,-449087.821444743,-444596.943230296,-435705.00436569,-405205.654060092,-372789.201735284,-339238.173579109,-318883.883164362,-344394.593817511,-330618.810064811,-350455.938668699,-378492.413762195,-393632.110312683,-413313.715828317,-400914.304353468,-404923.447397002,-392775.743975092,-396703.501414843,-420505.711499734,-454146.168419713,-413273.013261939,-442202.124190274,-473156.272883593,-458961.584697086,-445192.737156173,-422933.100298364,-410245.107289413,-381527.949779154,-400604.347268112,-432652.695049561,-428326.168099066,-415476.383056094,-440404.966039459,-436000.916379065,-427280.898051483,-465736.178876117,-465736.178876117,-442449.369932311,-415902.407736372,-395107.287349554,-399058.360223049,-411030.111029741,-448022.821022417,-425621.679971297
56,Cost of Revenue,5125.02 - Straight Line Rent (Contra),-272100.410053872,-274821.41415441,-261080.34344669,-263691.146881157,-279512.615694026,-301873.624949548,-298854.888700053,-292877.790926052,-272376.345561228,-250586.23791633,-228033.47650386,-214351.467913629,-231499.585346719,-222239.60193285,-235573.978048821,-254419.896292727,-264596.692144436,-277826.526751658,-269491.730949108,-272186.648258599,-264021.048810841,-266661.259298949,-282660.934856886,-305273.809645437,-277799.166777348,-297245.108451762,-318052.266043385,-308510.698062084,-299255.377120221,-284292.60826421,-275763.830016284,-256460.361915144,-269283.380010901,-290826.050411773,-287917.789907656,-279280.256210426,-296037.071583052,-293076.700867221,-287215.166849877,-313064.531866365,-313064.531866365,-297411.305273047,-279566.626956664,-265588.295608831,-268244.178564919,-276291.503921867,-301157.739274835,-286099.852311093
57,Cost of Revenue,5125.03 - ROU: Legal Leasing (Contra),-395.919871593968,-399.879070309908,-379.885116794413,-383.683967962357,-406.705006040098,-439.241406523306,-434.848992458073,-426.152012608911,-396.321371726288,-364.615661988185,-331.800252409248,-311.892237264693,-336.843616245869,-323.369871596034,-342.772063891796,-370.19382900314,-385.001582163265,-404.251661271428,-392.124111433286,-396.045352547618,-384.16399197119,-388.005631890902,-411.285969804356,-444.188847388704,-404.211851123721,-432.506680702381,-462.782148351548,-448.898683901002,-435.431723383972,-413.660137214773,-401.25033309833,-373.162809781447,-391.820950270519,-423.166626292161,-418.934960029239,-406.366911228362,-430.748925902064,-426.441436643043,-417.912607910182,-455.524742622098,-455.524742622098,-432.748505490993,-406.783595161534,-386.444415403457,-390.308859557492,-402.018125344217,-438.199756625196,-416.289768793936
58,Cost of Revenue,5125.04 - CAM (Contra),-75345.1190907759,-76098.5702816837,-72293.6417675995,-73016.5781852755,-77397.572876392,-83589.3787065034,-82753.4849194384,-81098.4152210496,-75421.5261555761,-69387.80406313,-63142.9016974483,-59354.3275956014,-64102.6738032496,-61538.5668511196,-65230.8808621868,-70449.3513311617,-73267.3253844081,-76930.6916536286,-74622.7709040197,-75368.9986130599,-73107.9286546681,-73839.0079412148,-78269.3484176877,-84530.8962911027,-76923.1156249034,-82307.7337186467,-88069.2750789519,-85427.1968265834,-82864.3809217859,-78721.1618756966,-76359.5270194257,-71014.3601280659,-74565.0781344692,-80530.2843852267,-79724.9815413745,-77333.2320951332,-81973.2260208412,-81153.4937606328,-79530.4238854201,-86688.1620351079,-86688.1620351079,-82353.7539333525,-77412.5286973514,-73541.9022624838,-74277.3212851087,-76505.6409236619,-83391.1486067915,-79221.5911764519
59,Cost of Revenue,5150 - Property Insurance Expense,225738.718707769,227996.105894847,216596.300600104,218762.263606105,231887.999422472,250439.039376269,247934.648982507,242975.956002856,225967.639082657,207890.227956044,189180.10744,177829.3009936,192055.645073088,184373.419270164,195435.824426374,211070.690380484,219513.517995704,230489.193895489,223574.518078624,225810.26325941,219035.955361628,221226.314915244,234499.893810159,253259.885314972,230466.495636624,246599.150331188,263861.090854371,255945.25812874,248266.900384878,235853.555365634,228777.948704665,212763.492295338,223401.666910105,241273.800262914,238861.062260285,231695.230392476,245596.944216025,243140.974773864,238278.155278387,259723.189253442,259723.189253442,246737.02979077,231932.808003324,220336.167603157,222539.529279189,229215.715157565,249845.129521746,237352.873045658
60,Cost of Revenue,5151 - Property Insurance Expense (Contra),-52406.8830505537,-52930.9518810592,-50284.4042870063,-50787.2483298763,-53834.4832296689,-58141.2418880424,-57559.829469162,-56408.6328797787,-52460.0285781942,-48263.2262919387,-43919.5359256642,-41284.3637701244,-44587.1128717343,-42803.6283568649,-45371.8460582768,-49001.593742939,-50961.6574926565,-53509.7403672894,-51904.4481562707,-52423.4926378334,-50850.7878586984,-51359.2957372854,-54440.8534815225,-58796.1217600443,-53504.4708016403,-57249.7837577551,-61257.268620798,-59419.550562174,-57636.9640453088,-54755.1158430434,-53112.4623677521,-49394.5900020094,-51864.3195021099,-56013.4650622787,-55453.3304116559,-53789.7304993062,-57017.1143292646,-56446.943185972,-55318.0043222525,-60296.6247112552,-60296.6247112552,-57281.7934756925,-53844.8858671509,-51152.6415737934,-51664.1679895313,-53214.0930292173,-58003.3614018468,-55103.1933317545
61,Cost of Revenue,5152 - General Liability,5511.99392796096,5567.11386724057,5288.75817387854,5341.64575561732,5662.14450095436,6115.11606103071,6053.9649004204,5932.885602412,5517.58361024316,5076.1769214237,4619.32099849557,4342.16173858584,4689.5346776727,4501.95329056579,4772.07048799974,5153.83612703972,5359.98957212131,5627.98905072738,5459.14937920555,5513.74087299761,5348.32864680768,5401.81193327576,5725.9206492723,6183.99430121409,5627.43481410482,6021.35525109216,6442.85011866861,6249.56461510855,6062.07767665529,5758.97379282253,5586.20457903785,5195.1702585052,5454.92877143046,5891.3230731449,5832.40984241345,5657.43754714105,5996.88379996951,5936.91496196982,5818.17666273042,6341.81256237616,6341.81256237616,6024.72193425735,5663.23861820191,5380.07668729181,5433.87745416473,5596.89377778967,6100.61421779074,5795.58350690121
62,Cost of Revenue,5156 - Pollution Liability,1918.56238514274,1937.74800899416,1840.86060854446,1859.2692146299,1970.82536750769,2128.49139690831,2107.20648293923,2065.06235328044,1920.50798855081,1766.86734946675,1607.84928801474,1511.37833073385,1632.28859719256,1566.99705330486,1661.01687650315,1793.8982266234,1865.65415568834,1958.93686347276,1900.16875756857,1919.17044514426,1861.59533178993,1880.21128510783,1993.0239622143,2152.46587919145,1958.74395006422,2095.85602656871,2242.56594842852,2175.28896997567,2110.0303008764,2004.52878583258,1944.3929222576,1808.28541769957,1898.69968858454,2050.59566367131,2030.08970703459,1969.18701582356,2087.33823677297,2066.46485440524,2025.13555731714,2207.39775747568,2207.39775747568,2097.02786960189,1971.20619742578,1872.64588755449,1891.37234643004,1948.11351682294,2123.443733337,2017.27154667015
63,Cost of Revenue,5157 - Bond Insurance,1184.07,1195.9107,1136.115165,1147.47631665,1216.324895649,1313.63088730092,1300.49457842791,1274.48468685935,1185.2707587792,1090.44909807686,992.308679249945,932.770158494948,1007.39177117454,967.096100327562,1025.12186634722,1107.13161565499,1151.41688028119,1208.98772429525,1172.71809256639,1184.44527349206,1148.9119152873,1160.40103444017,1230.02509650658,1328.42710422711,1208.86866484667,1293.48947138593,1384.03373438295,1342.51272235146,1302.23734068092,1237.12547364687,1200.01170943747,1116.01088977684,1171.81143426568,1265.55634900694,1252.90078551687,1215.31376195136,1288.23258766845,1275.35026179176,1249.84325655593,1362.32914964596,1362.32914964596,1294.21269216366,1216.55993063384,1155.73193410215,1167.28925344317,1202.30793104647,1310.51564484065,1244.98986259862
64,Cost of Revenue,5160 - Property Taxes: Personal Property,207411.654197194,209485.770739166,199011.482202208,201001.59702423,213061.692845684,230106.628273338,227805.561990605,223249.450750793,207621.989198237,191012.230062378,173821.129356764,163391.861595358,176463.210522987,169404.682102068,179568.963028192,193934.480070447,201691.859273265,211776.452236928,205423.15866982,207477.390256518,201253.068548823,203265.599234311,215461.53518837,232698.458003439,211755.59678313,226578.488557949,242438.982757005,235165.813274295,228110.838876066,216705.296932263,210204.138024295,195489.848362594,205264.340780724,221685.488043182,219468.63316275,212884.574167868,225657.64861794,223401.072131761,218933.050689125,238637.025251147,238637.025251147,226705.173988589,213102.863549274,202447.72037181,204472.197575528,210606.363502794,229560.936218046,218082.889407143
65,Cost of Revenue,5161 - Property Taxes: Real Estate,763101.10924482,770732.120337269,732195.514320405,739517.469463609,783888.517631426,846599.59904194,838133.603051521,821370.93099049,763874.965821156,702764.968555463,639516.121385472,601145.154102343,649236.766430531,623267.29577331,660663.333519708,713516.400201285,742057.056209336,779159.909019803,755785.111749209,763342.962866701,740442.6739807,747847.100720507,792717.926763737,856135.360904836,779083.178423401,833619.000913039,891972.330976952,865213.161047643,839256.766216214,797293.927905403,773375.110068241,719238.852363464,755200.794981638,815616.858580168,807460.689994367,783236.869294536,830231.081452208,821928.770637686,805490.195224932,877984.312795176,877984.312795176,834085.097155417,784039.991326092,744837.991759787,752286.371677385,774854.962827707,844591.9094822,802362.31400809
